"",-25.000,-24.500,-24.000,-23.500,-23.000,-22.500,-22.000,-21.500,-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
0.0000,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002,3.5000E+002
1.0000,4.6628E+002,4.3928E+002,4.2256E+002,4.3641E+002,4.3032E+002,4.0108E+002,3.8912E+002,3.8211E+002,3.7799E+002,3.7391E+002,3.7109E+002,3.6806E+002,3.6575E+002,3.6337E+002,3.6142E+002,3.5882E+002,3.5658E+002,3.5570E+002,3.5496E+002,3.5477E+002,3.5459E+002,3.5385E+002,3.5319E+002,3.5409E+002,3.5494E+002,3.5442E+002,3.5406E+002,3.5424E+002,3.5431E+002,3.5421E+002,3.5390E+002,3.5329E+002,3.5288E+002,3.5276E+002,3.5276E+002,3.5284E+002,3.5284E+002,3.5285E+002,3.5285E+002,3.5285E+002,3.5285E+002,3.5286E+002,3.5286E+002,3.5287E+002,3.5288E+002,3.5289E+002,3.5290E+002,3.5305E+002,3.5322E+002,3.5366E+002,3.5449E+002
2.0000,5.7816E+002,5.2407E+002,4.9447E+002,5.2240E+002,5.0887E+002,4.5210E+002,4.2781E+002,4.1370E+002,4.0532E+002,3.9719E+002,3.9147E+002,3.8543E+002,3.8077E+002,3.7602E+002,3.7204E+002,3.6688E+002,3.6243E+002,3.6063E+002,3.5915E+002,3.5875E+002,3.5837E+002,3.5692E+002,3.5565E+002,3.5738E+002,3.5903E+002,3.5806E+002,3.5737E+002,3.5765E+002,3.5775E+002,3.5761E+002,3.5702E+002,3.5575E+002,3.5492E+002,3.5482E+002,3.5474E+002,3.5471E+002,3.5468E+002,3.5467E+002,3.5467E+002,3.5468E+002,3.5470E+002,3.5471E+002,3.5472E+002,3.5472E+002,3.5473E+002,3.5473E+002,3.5474E+002,3.5475E+002,3.5479E+002,3.5576E+002,3.5763E+002
3.0000,6.8729E+002,6.1017E+002,5.6897E+002,6.0755E+002,5.8599E+002,5.0342E+002,4.6659E+002,4.4532E+002,4.3258E+002,4.2045E+002,4.1177E+002,4.0277E+002,3.9573E+002,3.8862E+002,3.8258E+002,3.7490E+002,3.6829E+002,3.6550E+002,3.6330E+002,3.6266E+002,3.6205E+002,3.5992E+002,3.5812E+002,3.6062E+002,3.6300E+002,3.6164E+002,3.6043E+002,3.5948E+002,3.5838E+002,3.5809E+002,3.5788E+002,3.5770E+002,3.5754E+002,3.5748E+002,3.5738E+002,3.5727E+002,3.5718E+002,3.5707E+002,3.5698E+002,3.5698E+002,3.5699E+002,3.5715E+002,3.5730E+002,3.5734E+002,3.5737E+002,3.5737E+002,3.5738E+002,3.5739E+002,3.5751E+002,3.5856E+002,3.6045E+002
4.0000,7.9359E+002,6.9650E+002,6.4517E+002,6.9196E+002,6.6182E+002,5.5499E+002,5.0549E+002,4.7700E+002,4.5981E+002,4.4373E+002,4.3205E+002,4.2012E+002,4.1067E+002,4.0122E+002,3.9309E+002,3.8293E+002,3.7420E+002,3.7039E+002,3.6748E+002,3.6658E+002,3.6572E+002,3.6294E+002,3.6065E+002,3.6353E+002,3.6459E+002,3.6193E+002,3.6087E+002,3.6072E+002,3.6075E+002,3.6054E+002,3.6035E+002,3.6020E+002,3.6006E+002,3.6003E+002,3.6001E+002,3.5999E+002,3.5997E+002,3.5995E+002,3.5994E+002,3.5995E+002,3.5996E+002,3.5997E+002,3.5998E+002,3.6000E+002,3.6002E+002,3.6003E+002,3.6005E+002,3.6008E+002,3.6041E+002,3.6176E+002,3.6383E+002
5.0000,8.9701E+002,7.8279E+002,7.2271E+002,7.7566E+002,7.3645E+002,6.0674E+002,5.4452E+002,5.0875E+002,4.8703E+002,4.6702E+002,4.5231E+002,4.3748E+002,4.2561E+002,4.1383E+002,4.0358E+002,3.9098E+002,3.8017E+002,3.7530E+002,3.7169E+002,3.7050E+002,3.6937E+002,3.6597E+002,3.6317E+002,3.6465E+002,3.6528E+002,3.6390E+002,3.6334E+002,3.6340E+002,3.6333E+002,3.6298E+002,3.6280E+002,3.6274E+002,3.6271E+002,3.6269E+002,3.6268E+002,3.6267E+002,3.6266E+002,3.6258E+002,3.6247E+002,3.6245E+002,3.6247E+002,3.6254E+002,3.6262E+002,3.6265E+002,3.6268E+002,3.6269E+002,3.6271E+002,3.6272E+002,3.6276E+002,3.6451E+002,3.6797E+002
6.0000,9.9793E+002,8.6896E+002,8.0127E+002,8.5864E+002,8.1000E+002,6.5862E+002,5.8369E+002,5.4057E+002,5.1424E+002,4.9034E+002,4.7257E+002,4.5485E+002,4.4055E+002,4.2644E+002,4.1405E+002,3.9905E+002,3.8620E+002,3.8024E+002,3.7593E+002,3.7443E+002,3.7301E+002,3.6900E+002,3.6575E+002,3.6583E+002,3.6599E+002,3.6589E+002,3.6579E+002,3.6585E+002,3.6590E+002,3.6579E+002,3.6568E+002,3.6557E+002,3.6546E+002,3.6542E+002,3.6538E+002,3.6530E+002,3.6523E+002,3.6521E+002,3.6518E+002,3.6515E+002,3.6514E+002,3.6519E+002,3.6523E+002,3.6525E+002,3.6526E+002,3.6526E+002,3.6526E+002,3.6527E+002,3.6529E+002,3.6759E+002,3.7215E+002
7.0000,1.0967E+003,9.5496E+002,8.8060E+002,9.4091E+002,8.8253E+002,7.1059E+002,6.2297E+002,5.7246E+002,5.4145E+002,5.1366E+002,4.9281E+002,4.7223E+002,4.5548E+002,4.3906E+002,4.2451E+002,4.0714E+002,3.9227E+002,3.8520E+002,3.8019E+002,3.7837E+002,3.7664E+002,3.7205E+002,3.6839E+002,3.6861E+002,3.6890E+002,3.6873E+002,3.6849E+002,3.6830E+002,3.6815E+002,3.6808E+002,3.6803E+002,3.6799E+002,3.6794E+002,3.6790E+002,3.6786E+002,3.6784E+002,3.6782E+002,3.6780E+002,3.6778E+002,3.6778E+002,3.6780E+002,3.6783E+002,3.6786E+002,3.6788E+002,3.6789E+002,3.6789E+002,3.6790E+002,3.6795E+002,3.6809E+002,3.7102E+002,3.7667E+002
8.0000,1.1935E+003,1.0407E+003,9.6049E+002,1.0225E+003,9.5412E+002,7.6260E+002,6.6237E+002,6.0440E+002,5.6867E+002,5.3700E+002,5.1305E+002,4.8961E+002,4.7042E+002,4.5168E+002,4.3495E+002,4.1524E+002,3.9839E+002,3.9019E+002,3.8447E+002,3.8232E+002,3.8026E+002,3.7502E+002,3.7097E+002,3.7096E+002,3.7097E+002,3.7094E+002,3.7090E+002,3.7087E+002,3.7084E+002,3.7078E+002,3.7071E+002,3.7064E+002,3.7059E+002,3.7054E+002,3.7051E+002,3.7049E+002,3.7048E+002,3.7048E+002,3.7048E+002,3.7048E+002,3.7048E+002,3.7048E+002,3.7048E+002,3.7048E+002,3.7049E+002,3.7049E+002,3.7049E+002,3.7049E+002,3.7061E+002,3.7413E+002,3.8096E+002
