"",-25.000,-24.500,-24.000,-23.500,-23.000,-22.500,-22.000,-21.500,-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
0.0000,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001,7.0000E-001
1.0000,7.1597E-001,7.1599E-001,7.1599E-001,7.1598E-001,7.1599E-001,7.1600E-001,7.1601E-001,7.1602E-001,7.1602E-001,7.1602E-001,7.1600E-001,7.1596E-001,7.1590E-001,7.1584E-001,7.1577E-001,7.1569E-001,7.1561E-001,7.1552E-001,7.1544E-001,7.1537E-001,7.1531E-001,7.1525E-001,7.1520E-001,7.1517E-001,7.1514E-001,7.1511E-001,7.1509E-001,7.1508E-001,7.1508E-001,7.1508E-001,7.1507E-001,7.1505E-001,7.1503E-001,7.1500E-001,7.1498E-001,7.1498E-001,7.1498E-001,7.1498E-001,7.1498E-001,7.1497E-001,7.1497E-001,7.1497E-001,7.1497E-001,7.1497E-001,7.1497E-001,7.1497E-001,7.1497E-001,7.1483E-001,7.1467E-001,7.1456E-001,7.1439E-001
2.0000,7.3157E-001,7.3164E-001,7.3168E-001,7.3164E-001,7.3165E-001,7.3173E-001,7.3176E-001,7.3177E-001,7.3179E-001,7.3179E-001,7.3177E-001,7.3168E-001,7.3157E-001,7.3146E-001,7.3133E-001,7.3117E-001,7.3100E-001,7.3083E-001,7.3067E-001,7.3054E-001,7.3042E-001,7.3031E-001,7.3021E-001,7.3014E-001,7.3008E-001,7.3002E-001,7.2999E-001,7.2997E-001,7.2997E-001,7.2997E-001,7.2996E-001,7.2991E-001,7.2985E-001,7.2983E-001,7.2982E-001,7.2982E-001,7.2982E-001,7.2982E-001,7.2982E-001,7.2982E-001,7.2982E-001,7.2982E-001,7.2982E-001,7.2982E-001,7.2982E-001,7.2981E-001,7.2978E-001,7.2968E-001,7.2957E-001,7.2922E-001,7.2862E-001
3.0000,7.4680E-001,7.4696E-001,7.4704E-001,7.4696E-001,7.4700E-001,7.4717E-001,7.4725E-001,7.4729E-001,7.4731E-001,7.4733E-001,7.4729E-001,7.4718E-001,7.4702E-001,7.4686E-001,7.4667E-001,7.4644E-001,7.4620E-001,7.4594E-001,7.4571E-001,7.4552E-001,7.4535E-001,7.4518E-001,7.4504E-001,7.4493E-001,7.4484E-001,7.4476E-001,7.4470E-001,7.4462E-001,7.4456E-001,7.4455E-001,7.4455E-001,7.4455E-001,7.4455E-001,7.4454E-001,7.4454E-001,7.4454E-001,7.4453E-001,7.4453E-001,7.4453E-001,7.4453E-001,7.4452E-001,7.4452E-001,7.4451E-001,7.4451E-001,7.4450E-001,7.4450E-001,7.4450E-001,7.4449E-001,7.4442E-001,7.4394E-001,7.4310E-001
4.0000,7.6165E-001,7.6194E-001,7.6208E-001,7.6194E-001,7.6203E-001,7.6234E-001,7.6248E-001,7.6256E-001,7.6261E-001,7.6264E-001,7.6260E-001,7.6246E-001,7.6226E-001,7.6205E-001,7.6180E-001,7.6151E-001,7.6120E-001,7.6087E-001,7.6057E-001,7.6031E-001,7.6008E-001,7.5987E-001,7.5969E-001,7.5952E-001,7.5931E-001,7.5918E-001,7.5915E-001,7.5914E-001,7.5914E-001,7.5914E-001,7.5914E-001,7.5914E-001,7.5914E-001,7.5914E-001,7.5914E-001,7.5914E-001,7.5913E-001,7.5911E-001,7.5910E-001,7.5909E-001,7.5909E-001,7.5909E-001,7.5909E-001,7.5908E-001,7.5908E-001,7.5908E-001,7.5907E-001,7.5906E-001,7.5890E-001,7.5829E-001,7.5737E-001
5.0000,7.7612E-001,7.7657E-001,7.7679E-001,7.7659E-001,7.7674E-001,7.7724E-001,7.7747E-001,7.7759E-001,7.7767E-001,7.7771E-001,7.7767E-001,7.7752E-001,7.7728E-001,7.7702E-001,7.7673E-001,7.7638E-001,7.7600E-001,7.7560E-001,7.7524E-001,7.7492E-001,7.7464E-001,7.7438E-001,7.7415E-001,7.7385E-001,7.7362E-001,7.7356E-001,7.7355E-001,7.7355E-001,7.7354E-001,7.7354E-001,7.7354E-001,7.7354E-001,7.7354E-001,7.7354E-001,7.7354E-001,7.7354E-001,7.7354E-001,7.7353E-001,7.7352E-001,7.7351E-001,7.7351E-001,7.7351E-001,7.7351E-001,7.7350E-001,7.7349E-001,7.7348E-001,7.7347E-001,7.7346E-001,7.7343E-001,7.7265E-001,7.7112E-001
6.0000,7.9020E-001,7.9084E-001,7.9115E-001,7.9088E-001,7.9113E-001,7.9186E-001,7.9220E-001,7.9239E-001,7.9250E-001,7.9257E-001,7.9253E-001,7.9236E-001,7.9209E-001,7.9180E-001,7.9146E-001,7.9106E-001,7.9062E-001,7.9015E-001,7.8972E-001,7.8934E-001,7.8901E-001,7.8868E-001,7.8820E-001,7.8787E-001,7.8784E-001,7.8783E-001,7.8782E-001,7.8782E-001,7.8782E-001,7.8781E-001,7.8781E-001,7.8781E-001,7.8781E-001,7.8781E-001,7.8781E-001,7.8780E-001,7.8779E-001,7.8779E-001,7.8778E-001,7.8778E-001,7.8777E-001,7.8777E-001,7.8777E-001,7.8777E-001,7.8777E-001,7.8777E-001,7.8777E-001,7.8776E-001,7.8775E-001,7.8676E-001,7.8478E-001
7.0000,8.0385E-001,8.0473E-001,8.0517E-001,8.0482E-001,8.0520E-001,8.0620E-001,8.0669E-001,8.0695E-001,8.0710E-001,8.0720E-001,8.0717E-001,8.0699E-001,8.0670E-001,8.0637E-001,8.0599E-001,8.0554E-001,8.0504E-001,8.0451E-001,8.0402E-001,8.0359E-001,8.0321E-001,8.0277E-001,8.0225E-001,8.0195E-001,8.0192E-001,8.0192E-001,8.0191E-001,8.0190E-001,8.0190E-001,8.0190E-001,8.0190E-001,8.0190E-001,8.0190E-001,8.0190E-001,8.0190E-001,8.0190E-001,8.0190E-001,8.0189E-001,8.0189E-001,8.0189E-001,8.0189E-001,8.0189E-001,8.0189E-001,8.0189E-001,8.0189E-001,8.0189E-001,8.0189E-001,8.0188E-001,8.0183E-001,8.0062E-001,7.9828E-001
8.0000,8.1706E-001,8.1822E-001,8.1881E-001,8.1839E-001,8.1892E-001,8.2027E-001,8.2093E-001,8.2128E-001,8.2148E-001,8.2161E-001,8.2159E-001,8.2141E-001,8.2110E-001,8.2074E-001,8.2032E-001,8.1983E-001,8.1928E-001,8.1869E-001,8.1814E-001,8.1766E-001,8.1721E-001,8.1650E-001,8.1596E-001,8.1589E-001,8.1588E-001,8.1587E-001,8.1586E-001,8.1586E-001,8.1586E-001,8.1585E-001,8.1585E-001,8.1585E-001,8.1585E-001,8.1584E-001,8.1584E-001,8.1584E-001,8.1584E-001,8.1584E-001,8.1584E-001,8.1583E-001,8.1583E-001,8.1583E-001,8.1583E-001,8.1583E-001,8.1583E-001,8.1583E-001,8.1583E-001,8.1583E-001,8.1579E-001,8.1439E-001,8.1166E-001
