"",-25.000,-24.500,-24.000,-23.500,-23.000,-22.500,-22.000,-21.500,-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
0.0000,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001,2.0000E+001
1.0000,2.0161E+001,2.0161E+001,2.0161E+001,2.0161E+001,2.0161E+001,2.0161E+001,2.0162E+001,2.0162E+001,2.0162E+001,2.0162E+001,2.0161E+001,2.0161E+001,2.0160E+001,2.0160E+001,2.0159E+001,2.0158E+001,2.0157E+001,2.0157E+001,2.0156E+001,2.0155E+001,2.0154E+001,2.0154E+001,2.0153E+001,2.0153E+001,2.0153E+001,2.0152E+001,2.0152E+001,2.0152E+001,2.0152E+001,2.0152E+001,2.0152E+001,2.0152E+001,2.0152E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0151E+001,2.0150E+001,2.0148E+001,2.0147E+001,2.0145E+001
2.0000,2.0319E+001,2.0320E+001,2.0320E+001,2.0320E+001,2.0320E+001,2.0321E+001,2.0321E+001,2.0321E+001,2.0321E+001,2.0321E+001,2.0321E+001,2.0320E+001,2.0319E+001,2.0318E+001,2.0317E+001,2.0315E+001,2.0313E+001,2.0312E+001,2.0310E+001,2.0309E+001,2.0307E+001,2.0306E+001,2.0305E+001,2.0305E+001,2.0304E+001,2.0303E+001,2.0303E+001,2.0303E+001,2.0303E+001,2.0303E+001,2.0303E+001,2.0302E+001,2.0302E+001,2.0302E+001,2.0301E+001,2.0301E+001,2.0301E+001,2.0301E+001,2.0301E+001,2.0301E+001,2.0301E+001,2.0301E+001,2.0301E+001,2.0301E+001,2.0301E+001,2.0301E+001,2.0301E+001,2.0300E+001,2.0299E+001,2.0296E+001,2.0289E+001
3.0000,2.0474E+001,2.0476E+001,2.0476E+001,2.0476E+001,2.0476E+001,2.0478E+001,2.0479E+001,2.0479E+001,2.0479E+001,2.0479E+001,2.0479E+001,2.0478E+001,2.0476E+001,2.0475E+001,2.0473E+001,2.0470E+001,2.0468E+001,2.0465E+001,2.0463E+001,2.0461E+001,2.0459E+001,2.0457E+001,2.0456E+001,2.0455E+001,2.0454E+001,2.0453E+001,2.0453E+001,2.0452E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0451E+001,2.0450E+001,2.0445E+001,2.0437E+001
4.0000,2.0626E+001,2.0628E+001,2.0630E+001,2.0628E+001,2.0629E+001,2.0633E+001,2.0634E+001,2.0635E+001,2.0635E+001,2.0636E+001,2.0635E+001,2.0634E+001,2.0632E+001,2.0630E+001,2.0627E+001,2.0624E+001,2.0621E+001,2.0618E+001,2.0614E+001,2.0612E+001,2.0609E+001,2.0607E+001,2.0605E+001,2.0604E+001,2.0602E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0600E+001,2.0599E+001,2.0599E+001,2.0599E+001,2.0599E+001,2.0598E+001,2.0592E+001,2.0582E+001
5.0000,2.0774E+001,2.0778E+001,2.0781E+001,2.0778E+001,2.0780E+001,2.0785E+001,2.0788E+001,2.0789E+001,2.0790E+001,2.0790E+001,2.0790E+001,2.0788E+001,2.0786E+001,2.0783E+001,2.0780E+001,2.0776E+001,2.0773E+001,2.0768E+001,2.0765E+001,2.0761E+001,2.0759E+001,2.0756E+001,2.0753E+001,2.0751E+001,2.0748E+001,2.0748E+001,2.0748E+001,2.0748E+001,2.0748E+001,2.0748E+001,2.0748E+001,2.0748E+001,2.0748E+001,2.0748E+001,2.0748E+001,2.0747E+001,2.0747E+001,2.0747E+001,2.0747E+001,2.0747E+001,2.0747E+001,2.0747E+001,2.0747E+001,2.0747E+001,2.0747E+001,2.0747E+001,2.0747E+001,2.0747E+001,2.0746E+001,2.0739E+001,2.0723E+001
6.0000,2.0918E+001,2.0925E+001,2.0928E+001,2.0925E+001,2.0928E+001,2.0935E+001,2.0939E+001,2.0941E+001,2.0942E+001,2.0943E+001,2.0942E+001,2.0941E+001,2.0938E+001,2.0935E+001,2.0931E+001,2.0927E+001,2.0923E+001,2.0918E+001,2.0913E+001,2.0910E+001,2.0906E+001,2.0903E+001,2.0898E+001,2.0895E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0894E+001,2.0884E+001,2.0864E+001
7.0000,2.1059E+001,2.1068E+001,2.1073E+001,2.1069E+001,2.1073E+001,2.1083E+001,2.1088E+001,2.1091E+001,2.1093E+001,2.1094E+001,2.1094E+001,2.1092E+001,2.1089E+001,2.1085E+001,2.1081E+001,2.1077E+001,2.1072E+001,2.1066E+001,2.1061E+001,2.1057E+001,2.1053E+001,2.1048E+001,2.1043E+001,2.1040E+001,2.1040E+001,2.1040E+001,2.1040E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1039E+001,2.1027E+001,2.1003E+001
8.0000,2.1195E+001,2.1207E+001,2.1214E+001,2.1209E+001,2.1215E+001,2.1229E+001,2.1236E+001,2.1240E+001,2.1242E+001,2.1243E+001,2.1243E+001,2.1241E+001,2.1238E+001,2.1234E+001,2.1230E+001,2.1225E+001,2.1219E+001,2.1213E+001,2.1207E+001,2.1202E+001,2.1198E+001,2.1190E+001,2.1185E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1184E+001,2.1183E+001,2.1169E+001,2.1141E+001
