"",-25.000,-24.500,-24.000,-23.500,-23.000,-22.500,-22.000,-21.500,-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
0.0000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000,8.4000E+000
1.0000,1.1159E+001,1.1245E+001,1.1295E+001,1.1251E+001,1.1268E+001,1.1349E+001,1.1377E+001,1.1393E+001,1.1403E+001,1.1412E+001,1.1418E+001,1.1426E+001,1.1433E+001,1.1440E+001,1.1447E+001,1.1455E+001,1.1462E+001,1.1467E+001,1.1472E+001,1.1475E+001,1.1477E+001,1.1481E+001,1.1484E+001,1.1483E+001,1.1483E+001,1.1485E+001,1.1486E+001,1.1486E+001,1.1486E+001,1.1486E+001,1.1487E+001,1.1489E+001,1.1491E+001,1.1492E+001,1.1492E+001,1.1492E+001,1.1491E+001,1.1491E+001,1.1491E+001,1.1491E+001,1.1491E+001,1.1491E+001,1.1491E+001,1.1491E+001,1.1491E+001,1.1491E+001,1.1491E+001,1.1495E+001,1.1499E+001,1.1505E+001,1.1515E+001
2.0000,1.0613E+001,1.0893E+001,1.1041E+001,1.0900E+001,1.0953E+001,1.1197E+001,1.1273E+001,1.1313E+001,1.1335E+001,1.1356E+001,1.1370E+001,1.1386E+001,1.1399E+001,1.1412E+001,1.1423E+001,1.1437E+001,1.1450E+001,1.1457E+001,1.1463E+001,1.1466E+001,1.1469E+001,1.1474E+001,1.1478E+001,1.1476E+001,1.1474E+001,1.1477E+001,1.1479E+001,1.1479E+001,1.1478E+001,1.1479E+001,1.1480E+001,1.1483E+001,1.1485E+001,1.1485E+001,1.1485E+001,1.1485E+001,1.1485E+001,1.1485E+001,1.1485E+001,1.1485E+001,1.1485E+001,1.1485E+001,1.1485E+001,1.1485E+001,1.1485E+001,1.1484E+001,1.1484E+001,1.1484E+001,1.1485E+001,1.1493E+001,1.1509E+001
3.0000,1.0128E+001,1.0473E+001,1.0656E+001,1.0468E+001,1.0584E+001,1.0990E+001,1.1142E+001,1.1218E+001,1.1258E+001,1.1293E+001,1.1318E+001,1.1343E+001,1.1363E+001,1.1382E+001,1.1399E+001,1.1419E+001,1.1437E+001,1.1446E+001,1.1454E+001,1.1458E+001,1.1461E+001,1.1468E+001,1.1473E+001,1.1469E+001,1.1465E+001,1.1469E+001,1.1472E+001,1.1474E+001,1.1476E+001,1.1477E+001,1.1477E+001,1.1477E+001,1.1478E+001,1.1478E+001,1.1478E+001,1.1478E+001,1.1478E+001,1.1478E+001,1.1479E+001,1.1479E+001,1.1479E+001,1.1478E+001,1.1478E+001,1.1478E+001,1.1478E+001,1.1478E+001,1.1478E+001,1.1478E+001,1.1480E+001,1.1488E+001,1.1503E+001
4.0000,9.8272E+000,1.0124E+001,1.0280E+001,1.0124E+001,1.0269E+001,1.0725E+001,1.0976E+001,1.1104E+001,1.1167E+001,1.1223E+001,1.1259E+001,1.1296E+001,1.1324E+001,1.1351E+001,1.1373E+001,1.1400E+001,1.1424E+001,1.1435E+001,1.1445E+001,1.1449E+001,1.1453E+001,1.1461E+001,1.1468E+001,1.1463E+001,1.1462E+001,1.1468E+001,1.1470E+001,1.1471E+001,1.1471E+001,1.1471E+001,1.1471E+001,1.1472E+001,1.1472E+001,1.1472E+001,1.1472E+001,1.1472E+001,1.1472E+001,1.1472E+001,1.1472E+001,1.1472E+001,1.1472E+001,1.1472E+001,1.1472E+001,1.1471E+001,1.1471E+001,1.1472E+001,1.1472E+001,1.1472E+001,1.1473E+001,1.1480E+001,1.1490E+001
5.0000,9.6042E+000,9.8709E+000,1.0010E+001,9.8778E+000,1.0015E+001,1.0461E+001,1.0778E+001,1.0965E+001,1.1061E+001,1.1141E+001,1.1194E+001,1.1244E+001,1.1281E+001,1.1317E+001,1.1347E+001,1.1381E+001,1.1410E+001,1.1424E+001,1.1435E+001,1.1440E+001,1.1445E+001,1.1454E+001,1.1462E+001,1.1461E+001,1.1460E+001,1.1463E+001,1.1464E+001,1.1464E+001,1.1464E+001,1.1465E+001,1.1465E+001,1.1466E+001,1.1466E+001,1.1466E+001,1.1466E+001,1.1466E+001,1.1466E+001,1.1466E+001,1.1465E+001,1.1465E+001,1.1465E+001,1.1465E+001,1.1465E+001,1.1465E+001,1.1465E+001,1.1465E+001,1.1465E+001,1.1465E+001,1.1465E+001,1.1472E+001,1.1486E+001
6.0000,9.4160E+000,9.6719E+000,9.8052E+000,9.6853E+000,9.8173E+000,1.0237E+001,1.0573E+001,1.0801E+001,1.0935E+001,1.1047E+001,1.1120E+001,1.1186E+001,1.1236E+001,1.1281E+001,1.1318E+001,1.1360E+001,1.1396E+001,1.1413E+001,1.1426E+001,1.1431E+001,1.1437E+001,1.1448E+001,1.1457E+001,1.1458E+001,1.1458E+001,1.1458E+001,1.1458E+001,1.1458E+001,1.1458E+001,1.1458E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1459E+001,1.1465E+001,1.1477E+001
7.0000,9.2444E+000,9.5005E+000,9.6337E+000,9.5210E+000,9.6533E+000,1.0058E+001,1.0384E+001,1.0625E+001,1.0794E+001,1.0940E+001,1.1036E+001,1.1122E+001,1.1186E+001,1.1242E+001,1.1289E+001,1.1339E+001,1.1381E+001,1.1401E+001,1.1416E+001,1.1422E+001,1.1428E+001,1.1441E+001,1.1451E+001,1.1452E+001,1.1451E+001,1.1452E+001,1.1452E+001,1.1452E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1453E+001,1.1452E+001,1.1457E+001,1.1466E+001
8.0000,9.0795E+000,9.3435E+000,9.4808E+000,9.3721E+000,9.5090E+000,9.9093E+000,1.0221E+001,1.0458E+001,1.0646E+001,1.0819E+001,1.0942E+001,1.1051E+001,1.1131E+001,1.1200E+001,1.1257E+001,1.1317E+001,1.1365E+001,1.1389E+001,1.1405E+001,1.1413E+001,1.1420E+001,1.1435E+001,1.1446E+001,1.1446E+001,1.1446E+001,1.1446E+001,1.1446E+001,1.1446E+001,1.1446E+001,1.1446E+001,1.1446E+001,1.1446E+001,1.1446E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1447E+001,1.1450E+001,1.1456E+001
