time,temp,OXY_oxy,NIT_nit,NIT_amm,PHS_frp,SIL_rsi,OGM_doc,PHY_TCHLA,NRMSE
2023-08-16 15:09:45,-26218.998501358,-20815655.3992381,-88085.1815231956,-474435.716937167,-11455.5585792862,-417095.881861568,-4780601.39453933,-126355.338507425,1.46930723188898
2023-08-16 15:08:22,-26879.6754855372,-19935230.7386998,-92134.4351774814,-472049.797426857,-11456.0503903847,-418312.660055646,-4699941.53293492,-130875.132008095,1.4759414458406
2023-08-16 15:07:01,-27693.3184577226,-20017532.5737851,-91315.4831683201,-472736.981136583,-11396.1321901118,-416042.397699186,-4953170.07488272,-127452.700778906,1.47541437113438
2023-08-16 15:05:39,-27848.4431427958,-19858876.5079694,-88105.0706589294,-472229.122879271,-11460.3034125742,-419242.949986564,-4432979.0151791,-132660.053782676,1.47432099095484
2023-08-16 15:04:15,-27295.2825666603,-20120074.9431322,-84618.2206624628,-473231.608058087,-11398.6437943839,-417272.732359166,-4930696.79703032,-126645.527562535,1.46877738527473
2023-08-16 15:02:51,-28375.3751034384,-19823761.9604894,-91274.9367834656,-472125.347079074,-11455.7510313412,-417610.798576796,-4656867.65897456,-127615.858956798,1.4730440909558
2023-08-16 15:01:28,-26401.1373673889,-20049461.7084307,-89874.6202951622,-472692.869108424,-11509.4166843731,-418864.234984732,-4612733.91160345,-131563.906707693,1.4738705918569
2023-08-16 15:00:03,-25361.5362166339,-19746651.386753,-90347.2491873669,-472731.621682228,-11490.5649629749,-416905.052816664,-4485340.95889407,-130058.480025416,1.46559103828462
2023-08-16 14:58:39,-28821.2941064236,-19917429.6283256,-93323.1338652105,-471342.495567443,-11424.0641236799,-416441.821086189,-4662550.44054365,-132330.788136602,1.48248197133652
2023-08-16 14:57:13,-26406.5941145389,-20286358.0810828,-89112.6787355238,-473517.592089921,-11372.8907691387,-415928.359534893,-5103913.17157942,-127197.426836732,1.47323666087767
2023-08-16 14:55:47,-26804.2269655946,-20067851.4381868,-93502.2598000733,-472690.104697206,-11419.0937088626,-416692.325209315,-4775968.68279649,-130491.768583453,1.47727288362181
2023-08-16 14:54:22,-26479.0657839312,-19736406.8378508,-90774.5884581307,-471878.36120588,-11428.8393747955,-416710.894761703,-4607415.13365945,-132070.401907159,1.47297764574957
2023-08-16 14:52:58,-26215.8774263374,-20544989.572733,-93307.4193087569,-473281.618104614,-11394.6893483863,-418065.560731805,-4939255.38116649,-124331.685699821,1.4708112270207
2023-08-16 14:51:34,-26569.8286552773,-19837261.2438569,-90597.9792062981,-473478.775718759,-11432.5303813569,-418060.226099522,-4709402.20843758,-127456.664410058,1.46877003084347
2023-08-16 14:50:11,-25967.4347351343,-20172430.4672555,-90023.3687806617,-472757.762253794,-11427.1684930674,-418253.932996529,-4817550.20170796,-127302.97471621,1.46924348183463
2023-08-16 14:48:47,-26716.9157036415,-19663441.728571,-87266.6342709922,-472019.787391824,-11364.2258720395,-416292.986195106,-4757373.47274577,-133530.747610887,1.47458730583239
2023-08-16 14:47:24,-28312.1158027915,-19517698.1190381,-90917.3784819767,-472074.093478274,-11396.2578080006,-417489.351223585,-4778082.89279445,-130147.740001959,1.47652639110881
2023-08-16 14:46:01,-26892.0154396019,-20112309.8290304,-86636.0720911471,-473274.22341414,-11344.7211210258,-416893.504221869,-5317703.53260072,-126040.705523362,1.4731377094919
2023-08-16 14:44:35,-26001.9537497504,-19773147.0138143,-88366.2556185121,-473476.888598456,-11424.6180003677,-416152.160691306,-4709479.12657732,-128974.246361008,1.4671453158064
2023-08-16 14:43:11,-28823.4362456814,-19584567.5939541,-92627.950441419,-471328.597828207,-11377.4729218096,-417535.641483774,-4832758.53040416,-127152.163497124,1.47531316124432
2023-08-16 14:41:46,-26082.3446724907,-21036070.3372805,-94011.5990757352,-472628.264050245,-11406.8230478616,-418172.648306252,-4855097.36811649,-126077.969838293,1.47432856598573
2023-08-16 14:40:21,-28052.8982478124,-20083783.0471004,-90041.2131581713,-473782.695228945,-11405.8377028924,-417114.374635308,-5195071.51726268,-125462.225550171,1.47649764882281
2023-08-16 14:38:52,-24985.4568549403,-20013499.6700422,-88568.092059308,-473305.910490084,-11426.9376305326,-415460.942118478,-4720615.98350377,-128366.819187632,1.46457060291822
2023-08-16 14:37:25,-27068.8795346648,-20771118.5405031,-89353.3509837003,-473031.581629394,-11423.5076085619,-417941.444713276,-4902423.92112984,-127791.423003439,1.4758666650493
2023-08-16 14:35:57,-28460.4445804497,-19994851.5966347,-90676.4455127751,-471874.073932065,-11393.260062522,-415702.635980347,-4695266.70268297,-130267.986738432,1.47713404078334
2023-08-16 14:33:42,-27283.0151973455,-20369805.8751859,-88790.1559177072,-472966.037245036,-11449.7488757616,-417875.770796766,-4620960.33784648,-128696.2769303,1.47196652771175
2023-08-16 14:32:23,-26951.8726113148,-19762871.9504148,-86991.0206215727,-473170.935774079,-11373.7922547066,-417613.905380158,-4939631.96680762,-127862.150166745,1.47012997059432
2023-08-16 14:31:03,-26985.9180003403,-20190153.6796244,-92482.2581274634,-472484.860978867,-11453.1715238112,-416836.104249808,-4638881.04919829,-129288.184666561,1.47395045646252
