time,wind_factor,lw_factor,coef_mix_hyp,inflow_factor,Fsed_oxy,Ksed_oxy,Kdom_minerl,Rdom_minerl,Fsed_nit,Ksed_nit,Knitrif,Fsed_amm,Fsed_frp,Fsed_rsi,pd.R_growth,pd.R_growth.1,pd.R_growth.2,NRMSE
2023-08-14 00:28:06,1.03869929642545,1.06130048903295,0.511139127213816,0.7,-190.721095880178,61.0038970226246,48.7528941553092,0.0140662965997243,-8.07317849064205,8.37703637525535,100.590693863547,33.8731036823739,0.566592658002003,18.9870037615115,4.18007504415456,1.27584670945902,2.72708017252442,1.65337960093251
2023-08-14 00:26:59,1.04196817958851,1.0613666732614,0.514825261430069,0.704236241747782,-192.291156279732,60.8040883119618,49.9482626401077,0.014,-7.76186663070014,8.53866009159215,100.798399724543,32.6603822516132,0.568967526271519,19.4850813682768,4.0355855924657,1.26424088255371,2.73231978755737,1.65573535959371
2023-08-14 00:25:50,1.04077152523978,1.07605434885753,0.504870725988391,0.702813946226466,-190.309521508064,60.5186199644824,49.8978963329252,0.0140047552268069,-7.70529221738649,8.18081318964097,100.360526943972,32.8455965800314,0.565162122929489,19.6894298420431,4.19030824503426,1.2498747879631,2.76109880358118,1.6647477848761
2023-08-14 00:24:43,1.03198705351787,1.05981417970401,0.508666908728919,0.70040969061185,-192.626241245094,59.8068019176828,49.7204805723041,0.014,-7.94777596452241,8.08614294725254,100.60182807122,32.9691869780951,0.559240251546723,19.6280325482869,4.16441459142362,1.3,2.74642944007339,1.66179970929128
2023-08-14 00:23:36,1.03869929642545,1.06130048903295,0.511139127213816,0.7,-190.721095880178,61.0038970226246,48.7528941553092,0.0140662965997243,-8.07317849064205,8.37703637525535,100.590693863547,33.8731036823739,0.566592658002003,18.9870037615115,4.18007504415456,1.27584670945902,2.72708017252442,1.65337960093251
2023-08-14 00:22:28,1.03827969957677,1.07378469443323,0.512601667212394,0.700263814351039,-195,60.7755560646723,49.0554599786051,0.014078540476153,-7.94647656316439,8.23876628646639,99.3442473128902,33.7102118861218,0.581640993653348,19.3437804050896,4.17857477578331,1.27353349791929,2.84664601635682,1.65880236724711
2023-08-14 00:21:20,1.04711635400376,1.05103383222677,0.505484945000042,0.709597392511053,-191.581083103863,60.5565200338215,49.736743148108,0.014,-7.76651724045742,8.28199681436202,99.6522807083916,33.468784990154,0.551863940724404,19.3758435632548,4.17500478933929,1.24302805468784,2.77533521551568,1.66582931133352
2023-08-14 00:20:12,1.0500371671606,1.05596095230687,0.510371571112011,0.706442559189221,-190.687718490123,60.9432124638666,49.2509130477755,0.0140544384423916,-7.95189985938647,8.18238541677804,99.6310707218513,33.3288200854988,0.553073533650054,19.1038027174473,4.19904304780788,1.28462568403558,2.66955757022132,1.67089007048396
2023-08-14 00:19:02,1.03703107417135,1.07424840171934,0.508249290709315,0.7,-188.779246545789,60.898367074207,50.0489094036839,0.014,-7.64493703079376,8.23218059638624,101.673400542386,32.6452436341909,0.561770437465731,19.7856368528244,4.00351826731545,1.254647673648,2.86221175317676,1.65543786066514
2023-08-14 00:17:55,1.02191757806803,1.06092790589346,0.512480127408696,0.7,-191.925499281059,60.3399571185454,49.9376681869906,0.014,-7.67104894413549,8.42580110252267,99.6176422863546,32.7244689458065,0.560147365144234,19.4114534364081,4.21706390474136,1.28649022305297,2.81299886639347,1.66960213204091
2023-08-14 00:16:47,1.06266875947564,1.07055650451069,0.514572736377144,0.702518499849664,-194.751363700383,61.1546381764784,49.5670286357299,0.014,-8.03398405204552,8.15665223053344,99.1202095136163,33.4679176781311,0.571123021964157,19.0597642267607,4.10244330154519,1.28078587431401,2.78664052413852,1.65407281940671
2023-08-14 00:15:38,1.05539101418083,1.06054043742139,0.504729713750973,0.701277305046701,-192.39489458584,60.0072689767788,48.9118676754199,0.014,-7.85989983575716,8.53937828821784,99.756046424317,32.3901835603947,0.570263196930373,19.7463722824141,4.22932395157165,1.28577408593038,2.78541924648444,1.65795836206839
2023-08-14 00:14:29,1.01735229708478,1.06440488396171,0.503706351365173,0.7,-195,60.1327442960004,51.7459117883524,0.0140483895058795,-7.74843747585734,8.54194844707973,99.5532633919654,32.7627848099502,0.560925518588975,19.4922731803972,3.95197035359802,1.26654825266809,2.7884922276839,1.66559768989715
2023-08-14 00:13:22,1.06642558808671,1.07393510909353,0.505053206613846,0.706541400612078,-193.245515358424,61.0155036227683,49.5935260005411,0.014,-7.81942067450065,8.28706022603901,100.94209651305,34.052612488653,0.566616302641781,19.4795757370757,4.19416232575816,1.25329310462007,2.71192255781955,1.66846296067505
2023-08-14 00:12:15,1.04997568436488,1.07632451891283,0.52,0.710021260217827,-190.378584912005,62.1213830419075,50.9915741376549,0.0140322954405435,-7.7589421122403,8.32616214028393,100.156967572581,32.717048912991,0.581250070584157,19.3794492445918,4.23043543733464,1.28494633660777,2.71255447777649,1.66381217154254
2023-08-14 00:11:07,1.05206554814395,1.06082230001527,0.52,0.705073215537641,-189.989768504308,61.1492746994003,52.0056659554804,0.014060315299552,-7.87027244397076,8.57099404741034,100.857273552665,32.5451686755182,0.564751981362924,19.4820774026309,4.06168170051207,1.25035718908538,2.70339723609261,1.66209075828334
2023-08-14 00:09:58,1.04198115762652,1.06894419637849,0.499401353810079,0.7,-191.245533027313,60.3187488959846,50.2355841299773,0.014,-7.76082457844614,8.28392610382456,98.9392399887876,32.9061899631823,0.562435874561799,19.455780062081,4.17469035844864,1.26571208563579,2.7851912012945,1.65277396705088
2023-08-14 00:08:49,1.0692780463942,1.05945643222616,0.512500254857022,0.703420637373857,-186.201741262213,62.5032135221731,51.9798894135077,0.014,-7.64414339773715,8.81845755100175,102.041981169876,33.271380488921,0.567233894751676,19.124710726165,4.14665257023451,1.25647927160254,2.72962417568186,1.67835470672863
2023-08-14 00:07:42,1.05507594883136,1.07293264401409,0.513595091078671,0.705309588648225,-195,61.0799964118112,51.6843380841264,0.014086676331841,-7.85352191717416,8.62576791795357,100.947277132135,32.1866228927204,0.553979115882819,19.4581699464912,4.01392106481164,1.25185446898982,2.70772668287215,1.66378789520758
2023-08-14 00:06:34,1.03904946297045,1.07151889691897,0.519781368874435,0.703078461321811,-192.43922958207,61.8724093909013,49.5408089299344,0.0140992354791118,-8.01250607275908,8.30591897058141,99.418712318881,33.0487237302719,0.564541485764793,19.4152193689637,4.21736164863147,1.26492543103715,2.76666528796867,1.66574246002556
2023-08-14 00:05:26,1.04571505388918,1.07518464117318,0.517876362344531,0.702357549177973,-192.970205675298,61.7166953678098,50.0142155965201,0.014,-7.92431984224178,8.40642963694777,100.584294385853,33.2274684487998,0.558493863412251,19.0370206128332,4.02773789451702,1.25631051022625,2.75483996389135,1.65558419127455
2023-08-14 00:04:17,1.04728901729872,1.06144928969834,0.50956744706767,0.701859157066938,-190.328694598837,60.9958260901406,50.3301020716878,0.0141701586397961,-7.86825617061376,8.66515081694469,100.819015639956,32.4182625068401,0.561108373256357,19.3751623962045,4.16016605386371,1.27482933066123,2.72457998097518,1.65500158530055
2023-08-14 00:03:09,1.04861890272599,1.05561896076558,0.509262118535342,0.7,-193.626143293629,60.5246155841994,52.9347098194426,0.0140841600153535,-7.69944212806097,8.54366578103792,100.224073548348,33.0408542979254,0.564139409205841,19.7392375814182,4.1485475832462,1.28084704914999,2.8298754514944,1.66811845464178
2023-08-14 00:02:02,1.04545789692713,1.05805854820678,0.518975876847004,0.7,-190.399402548363,61.8940256283294,52.6092491121836,0.014,-7.60389075170736,8.46914241266482,101.214893583682,33.0872004619205,0.564455723596649,19.3645770860903,4.11505207334669,1.25716562487229,2.78770750532623,1.65939889829659
2023-08-14 00:00:54,1.03601451140935,1.07540633558167,0.514944619963134,0.7,-193.521990985531,60.2667503934925,48.9205254901366,0.014,-7.88387174337062,8.33972626712365,100.106239884746,33.2958908498362,0.56735102366969,19.5818019908521,4.17263733224748,1.29191598229909,2.81180713407798,1.65147205258108
2023-08-13 23:59:46,1.04875078312116,1.07431261315264,0.52,0.704757226650331,-191.616264512913,62.4131208632304,51.0294569683699,0.014,-8.08469324606388,8.55773498277904,98.3419673324513,33.8360402743719,0.584751699815121,18.3093794115274,4.07973812742111,1.29868982511999,2.77076343341761,1.65965364181204
2023-08-13 23:58:38,1.0259953494047,1.08271529925709,0.515343617811876,0.701787590909561,-192.201738553582,61.2676124220408,50.3678129634781,0.0141382669891441,-7.84519197777755,8.36925443428108,101.678390435592,32.4366014762083,0.568265980482247,19.3411796057204,4.16699979839802,1.3,2.76394380063364,1.67168611546362
2023-08-13 23:57:31,1.05042710347488,1.05184579042994,0.518042147496971,0.7,-186.70424315937,62.1135924387509,50.1451986914009,0.014,-7.80547515720381,8.57086846625536,99.6627661175157,32.8946500919309,0.568549753337566,18.9723356024706,4.28174785713559,1.27562053710557,2.76234828927474,1.66112833730956
2023-08-13 23:56:23,1.02883615935611,1.06336955391759,0.512557714069243,0.702307406339393,-195,60.7151020918398,51.1573224418554,0.0140391379936264,-7.91150986266716,8.18428714443256,101.042966068387,33.4154875412862,0.569476288409557,18.9544403066062,4.15398630715721,1.25839833519895,2.71629650103959,1.65924140435104
2023-08-13 23:55:15,1.04421095148755,1.07097756086757,0.51472915299987,0.703355253196175,-193.410241186461,61.5831558174905,48.2797729638263,0.014,-7.88000938769091,8.45320841182245,100.444684212291,33.1143844590466,0.574626730693515,18.9813567984437,4.13088344118526,1.29477708337703,2.68948871214388,1.66536712145793
2023-08-13 23:54:06,1.04113366552328,1.0794640074498,0.52,0.70448713916177,-192.999512760813,61.3616076004182,50.8230089981211,0.014,-7.99084004237467,8.58686243935564,100.407003052436,33.2524294239389,0.571596240907059,19.3034270558095,4.21298617746627,1.27211473415093,2.8167610677486,1.67604998286336
2023-08-13 23:53:00,1.05126695975436,1.08224278706206,0.52,0.704352902069144,-190.106602139864,61.9079943172093,48.8534678608854,0.014,-7.81713982693003,8.3986529065168,99.451233410354,34.0874860995186,0.574339996112635,19.0472900784919,4.25456410840042,1.26735449045693,2.70761986571205,1.65741060154924
2023-08-13 23:51:51,1.04735297584576,1.06218399528564,0.501866801014393,0.7,-195,61.1327474016774,50.6551952718792,0.014,-7.66983565789958,8.47338180043184,101.333462337422,32.7243817862095,0.568259438093064,19.40990110065,4.08874557514867,1.26516913977218,2.86158590501259,1.65813324759597
2023-08-13 23:50:42,1.0492530080885,1.06839131797031,0.52,0.707460456972471,-194.166867927163,61.5776323747207,51.098196631296,0.014,-7.96358340149298,8.43914085467747,101.635446633012,33.4443383074467,0.572907520946161,19.1708904162486,4.17730197550397,1.26880069268343,2.69826925722382,1.67205106699744
2023-08-13 23:49:34,1.04692221977712,1.07306853309418,0.513078354724765,0.7,-192.473816718741,61.0191702662803,50.8937893242966,0.014028316269711,-7.74989785432516,8.48447978972339,100.221206349731,32.8887095732837,0.556242692312027,19.8513105409942,4.14012538700548,1.25891952706089,2.71523545355816,1.65342442010341
2023-08-13 23:48:27,1.04220365368404,1.05052421638384,0.518544456809125,0.70171048158512,-192.666159397276,61.7082333429894,50.3117276996309,0.014013059897722,-7.8793785994262,8.29868171318741,100.703859443029,33.6695176642919,0.570641811884742,19.0502345731263,4.09997828503215,1.27465833873046,2.7689358029949,1.65435232246402
2023-08-13 23:47:19,1.05213467799422,1.09583730366834,0.52,0.7,-195,62.3179941688873,49.881740740738,0.0141994885389506,-7.91850357455355,8.39225358044208,98.0436714577509,34.0930224140869,0.568798975650217,19.1033860731929,4.19338468086614,1.3,2.73347237202733,1.66947226471391
2023-08-13 23:46:10,1.03637533728688,1.09581599162396,0.507882849235487,0.705416452342057,-192.035994573763,60.6981804860095,49.7186787646004,0.0141979222826313,-7.81021195971217,8.23708217367395,98.8831198640297,32.6891595819264,0.569692449782468,19.7474155956289,4.10911071590752,1.29295251584522,2.74815194876117,1.66297633032065
2023-08-13 23:45:01,1.02430120520834,1.07355431652369,0.515929615969666,0.7,-193.74633904111,61.7469116237524,51.4032261068386,0.014,-7.94654717177496,8.15502022113015,99.7315238329042,33.8443583409392,0.575312851927185,19.2810044232444,4.09534779817972,1.27954843353294,2.79742436490483,1.65211850635131
2023-08-13 23:43:54,1.04371310129526,1.08553411796865,0.517349657930176,0.705671477407362,-194.191295291911,61.032852859687,49.7173079216375,0.0141417096304162,-7.66608235738975,8.52320864081599,99.377901213326,33.2879160197803,0.570342568488504,19.4005495909717,4.13925472488615,1.26769691436855,2.77259214147105,1.65921081524856
2023-08-13 23:42:47,1.05422684306443,1.06742990345477,0.52,0.705054257983414,-192.366405294682,62.2195254299792,49.8395234950666,0.014,-7.90124542771416,8.42033054036098,100.585838415731,33.4543362469296,0.572758838232703,19.0882000615144,4.2419794671717,1.27444912053145,2.73336335860319,1.65140747877372
2023-08-13 23:41:40,1.06225591567418,1.07463633423613,0.52,0.702755756111781,-191.315818695017,62.7464158552879,49.1520079816664,0.0140994805023336,-7.75395258079976,8.34524220677035,98.5804307161688,33.8996863313805,0.574563910472683,19.1586111117169,4.11989651681038,1.29768570570878,2.78350676497415,1.66045437305889
2023-08-13 23:40:32,1.04126286785348,1.08588228375779,0.516611248422421,0.7,-195,61.3679034964241,50.0302581834816,0.0140316450929763,-7.65346311269203,8.62599415560699,99.3707588603311,33.4126648349285,0.568518801126241,19.7106566822357,4.06821269441394,1.3,2.76691084993877,1.66688575248757
2023-08-13 23:39:24,1.03118227874964,1.09695611001687,0.511936845122879,0.701709739839357,-194.760323978147,59.6993019912375,49.8199314998111,0.0140102156335117,-7.78826254109261,8.35556804929284,99.7428740844416,32.8245824306942,0.58659532467078,19.619557690861,4.07354352636258,1.3,2.7400942432003,1.65908964583342
2023-08-13 23:38:16,1.05748397883373,1.07474486522921,0.518300534367696,0.703295591299436,-194.604707508181,61.5729930085887,52.8672688227344,0.0141148504285963,-8.08955261546059,8.6003972525921,97.705552858654,33.1191769382763,0.57659163568346,18.940284181806,4.15504524427978,1.27997954695375,2.71878774870478,1.66832363357813
2023-08-13 23:37:08,1.0421784220107,1.08942248950102,0.513654523403004,0.70013630148775,-195,60.4160994434569,48.6742182278667,0.0140670451708082,-7.79545286110637,8.66536376161053,99.6089606333048,32.5851835529281,0.570551948893284,19.4817692353889,4.07888286764038,1.29430294216457,2.74632149082586,1.65560554665659
2023-08-13 23:36:01,1.04153214033324,1.07350305427486,0.51043660824905,0.706876467515362,-195,60.2839045502262,54.492503364552,0.0140533395620475,-7.83513340372062,8.48986839986074,98.9817971231359,33.0259739681116,0.584609934928465,19.6499195297642,4.06079030575065,1.26718961446209,2.78898963069843,1.6633121909308
2023-08-13 23:34:54,1.04184533324444,1.07635440071795,0.52,0.703719498213579,-195,61.4060411064495,49.2114903208762,0.0140351002821237,-7.79440611697228,8.51227423843057,98.1135618601616,32.9750728597352,0.572400019434881,19.2698809226367,4.13997121829357,1.29633202805324,2.70615845778799,1.6590498137802
2023-08-13 23:33:46,1.03066502842033,1.07686090380694,0.514022137821786,0.7,-190.667974756452,61.1923879288044,50.4892344137722,0.014,-7.80834349505721,8.05447455069397,100.377921705453,33.2799551089045,0.572275932503201,19.5344369920993,3.96250790296281,1.27331833228406,2.86878204049254,1.66477635354753
2023-08-13 23:32:38,1.05360650416029,1.07875880838175,0.509699578140316,0.7,-188.471823241596,60.2164943343214,52.6908924332377,0.014079133990063,-7.59608037023922,8.77809860058627,100.483980778229,32.7763110571186,0.574756607694007,19.5753696725609,4.0101156286103,1.26080852248663,2.78101121734108,1.66147641421703
2023-08-13 23:31:30,1.04798100135089,1.07633334438813,0.518352727962991,0.714768206551276,-193.739969980165,61.249340253602,51.6039765269032,0.014,-7.78492939121427,8.3857822225141,99.1545883160881,34.0247338786114,0.570450176103198,19.6567720997419,4.14580108858388,1.28119312795695,2.80578872812517,1.6585938473608
