time,temp,OXY_oxy,NIT_nit,NIT_amm,PHS_frp,SIL_rsi,OGM_doc,PHY_TCHLA,NRMSE
2023-08-18 14:12:53,-37581.9193300373,-86632951.5732868,-1302301.9447228,-488219.992604267,-6545.1706774931,-923758.678099531,-34293879.0069634,-155805.448116748,2.37711327486719
2023-08-18 14:11:28,-122859.555898647,-23261941.3070723,-170666.437839344,-468054.812494111,-10328.254700018,-413987.55644985,-25088008.597229,-413566.773699928,2.15675653827086
2023-08-18 14:10:05,-46705.0389682082,-29780209.57716,-73080.7852492068,-483702.366888903,-10309.5548561141,-559021.862615035,-9308153.53524422,-83330.5541846976,1.54520684100319
2023-08-18 14:08:36,-37555.5922604028,-55081415.3065858,-1335623.29960909,-487921.154332509,-8375.03720596636,-408876.630291553,-46823583.5891563,-66943.1212609175,2.13598400421782
2023-08-18 14:07:13,-23051.6056507075,-34354595.8494936,-106259.138700984,-477870.335226018,-11224.3300414751,-404466.355233084,-12254445.4768137,-238563.058587454,1.73931569606256
2023-08-18 14:05:49,-30964.2132105683,-28107398.7865331,-101843.481448209,-471136.727134787,-10364.2801303086,-406098.668831224,-20138823.7358957,-512565.335530888,2.0359498215995
2023-08-18 14:04:26,-12798.9051281373,-57980578.0616379,-110869.246699625,-479126.752151411,-12167.3052410063,-705924.174560157,-6485530.5242186,-116602.860978206,1.62680854486629
2023-08-18 14:03:04,-32748.5244532562,-46099836.977664,-714335.450663122,-466781.216931809,-13761.9147837938,-419623.449476735,-7641266.69624786,-283604.146517916,2.04088791587197
2023-08-18 14:01:41,-18157.4191801219,-28042209.3020723,-1437289.81042166,-473138.858133912,-12151.7886802418,-406361.474952842,-4619985.13874764,-522956.606314502,2.25930638614671
2023-08-18 14:00:17,-59806.4286074708,-42482361.8165162,-70914.5322630904,-477903.479454967,-14281.9053151828,-430369.114193444,-22338436.2274057,-776392.155364706,2.33348487658373
2023-08-18 13:58:56,-18797.2798231824,-38842256.1388702,-393407.961958513,-456795.534579199,-11766.2544622847,-405313.915387413,-5041613.06154312,-451486.759939955,1.99006687999731
2023-08-18 13:57:29,-21760.6146814496,-26101788.0565699,-89941.1739300253,-470338.80730893,-12762.9365801058,-429745.270541138,-4947366.64165098,-456181.345650342,1.83349945081481
2023-08-18 13:56:07,-17560.660925859,-63633590.1102287,-1470831.49612535,-475892.021828635,-11718.8892585576,-404427.754717744,-12902609.4771996,-303335.593041417,2.25952369340725
2023-08-18 13:54:44,-43421.6796121002,-60614669.512657,-3454998.70476519,-483736.721264485,-9339.53521942627,-414019.602024888,-20335791.9979275,-36326.8761638607,2.25815100667223
2023-08-18 13:53:21,-104312.101625525,-60252576.8693972,-416038.141914981,-476491.371452097,-11822.1875448019,-410664.983416315,-25867180.4987837,-477729.058753408,2.40647634194354
2023-08-18 13:51:54,-57904.3492307263,-20576951.2729244,-196389.510818815,-465767.577021033,-9943.66840755066,-411011.241312044,-20769447.5527794,-321853.562897326,1.95823281486198
2023-08-18 13:50:29,-96581.1171881212,-32808272.2755697,-678051.074260775,-489371.132047168,-8172.41236026749,-419346.210755941,-46145518.0435189,-59811.1926830393,2.00934205427106
2023-08-18 13:49:08,-61437.0859536054,-39598898.0240333,-1544245.72590831,-489445.632807024,-8079.7149997258,-443165.429052634,-55261785.0105907,-44532.4756911402,2.169911028804
2023-08-18 13:47:44,-30310.5834005797,-66512805.0540564,-320097.199849518,-480742.556935322,-13758.6327930191,-417686.968192948,-5326242.23322691,-778891.541100053,2.31309575675892
2023-08-18 13:46:22,-16946.3514598255,-55470834.0391511,-199298.141903062,-474000.71688407,-11554.457434984,-421908.430196006,-7773935.73786569,-146121.218186697,1.67716763851766
2023-08-18 13:44:59,-25941.2337920886,-81742231.0926949,-3916684.38442257,-481474.964940403,-10471.0057080764,-416808.391244996,-21559803.6689977,-137498.969148872,2.52488517064618
2023-08-18 13:43:34,-9605.85339496625,-41770726.6850496,-470997.735679276,-477110.736495846,-13505.4491702813,-412439.542537174,-10609472.6743196,-1085387.1065619,2.46244362696416
2023-08-18 13:42:11,-46189.4511028857,-25944324.8491821,-102568.665368827,-486512.98624574,-11201.7015190534,-419003.898504733,-21609420.859301,-290340.606010811,1.8923153670342
2023-08-18 13:40:47,-25253.5659143927,-126827551.024849,-2049494.13081154,-484746.010362796,-7142.7496289688,-842483.921019732,-14540720.6744362,-368088.493594992,2.63634647520986
2023-08-18 13:39:19,-66359.6157239494,-31215542.0975857,-193636.482904023,-480608.413001754,-12055.1436618426,-412774.70670046,-8741467.02732596,-415828.626829691,2.00940131136282
2023-08-18 13:37:57,-22123.1863214102,-52169838.7970586,-407684.708633288,-488978.117664997,-8052.25758818071,-413273.913535129,-50286044.8853063,-71247.8778543114,1.88838367835205
2023-08-18 13:36:35,-31893.0272151262,-35140805.1047586,-194981.89014125,-449529.872238339,-12922.7614104705,-412382.045273874,-5024011.78118916,-1633870.59106863,2.59184233857552
2023-08-18 13:35:09,-42617.2586526692,-87139783.1126744,-513351.407748971,-476432.915780396,-13428.2775470411,-426071.396126977,-24227940.7130366,-686626.48355575,2.54919571484348
2023-08-18 13:33:44,-23906.8278763247,-39226513.8300734,-242611.73686931,-486051.824506115,-11296.6522178216,-426532.687961336,-12989694.254902,-171484.300055699,1.763094084165
2023-08-18 13:32:21,-34916.7633360003,-29880141.6817789,-106561.039057314,-464858.174177097,-11692.4578750821,-407387.024860803,-8174631.6657203,-559419.635618045,1.99542303808386
2023-08-18 13:30:54,-60156.1830028664,-60623640.092134,-105241.053916197,-488189.944582081,-10516.2770653658,-437113.98792117,-27335734.6558681,-137048.720877364,1.87009095646009
2023-08-18 13:29:30,-40963.1277253924,-62060201.6592888,-3280542.95985629,-483909.640317543,-11722.696558028,-418164.839130393,-29502235.6256783,-68125.347548775,2.3826325985003
2023-08-18 13:28:08,-107409.452351263,-20231096.7977826,-268143.740052801,-447879.744101422,-9050.54936434711,-407585.475367354,-31494860.966606,-108872.907578189,1.85863871241301
2023-08-18 13:26:45,-25503.9523450514,-70101817.3445491,-267915.341774327,-472722.486775583,-12780.5426591211,-992501.920222476,-18454005.0511658,-676189.526547849,2.45316429999513
2023-08-18 13:25:22,-22477.6088358636,-71534871.2987697,-90600.9800340661,-489487.885642187,-11618.0147422835,-895762.813756113,-42900019.2797546,-428933.710920952,2.29222658313024
2023-08-18 13:24:01,-26210.0556143025,-86423240.0784843,-117643.349714727,-478945.761834478,-12302.9478771374,-422981.696905228,-9199859.83875929,-408280.251725128,2.02203730669088
2023-08-18 13:22:38,-38626.0707694116,-67531017.85987,-657151.827614182,-489320.478929857,-8222.35881092076,-467187.162645704,-53414738.3556083,-61665.6744984267,2.04728879167706
2023-08-18 13:21:12,-78550.2308235032,-42583342.0682532,-182120.728272703,-484723.63984063,-10403.6625769987,-429166.027543699,-32726958.0011686,-160561.748614423,1.95773191025332
2023-08-18 13:19:46,-67178.4098392106,-36894584.7175034,-417682.424796215,-487620.693711807,-19756.1271130729,-798826.868295335,-35460265.7567514,-107131.917220186,2.07995987516438
2023-08-18 13:18:24,-78196.6414006728,-48609110.9691313,-460344.395102236,-483964.898633777,-10294.7553140023,-445801.25890036,-21704590.0360802,-223664.226602909,2.09911732720683
2023-08-18 13:17:00,-101234.769345773,-17575353.7470468,-70809.1994881584,-476803.302365437,-11035.0081621705,-416387.096460975,-15621495.1698348,-257451.399929259,1.84014999519182
2023-08-18 13:15:37,-56570.2114462889,-38461542.3479769,-104031.020087634,-482616.560493192,-12087.4402832948,-422917.344704977,-14871643.8148351,-289536.695330872,1.90729418106766
2023-08-18 13:14:16,-25091.8801467089,-42545790.6225207,-4225204.35504193,-487190.747968492,-8324.65943235026,-425925.865304581,-62046064.3952762,-29373.9347488029,2.43961061497198
2023-08-18 13:12:55,-11906.1650617918,-40783811.4447607,-3476337.21659916,-481739.442996426,-12435.4180469616,-404505.2317939,-5034795.37387555,-181491.794439999,2.2541053734188
2023-08-18 13:11:25,-25308.9079915457,-53391363.306145,-1191267.92327421,-479929.672788601,-11156.3531084279,-411170.863514459,-18405122.0938066,-166224.053424786,2.09422494649235
2023-08-18 13:09:52,-38078.9831300831,-43176292.980981,-2133962.70434111,-488367.1794295,-7161.68049836857,-815401.161839301,-42316041.3959883,-41404.8024326249,2.23894484326557
2023-08-18 13:08:19,-31587.1782065726,-110147732.809221,-125468.092622216,-480902.42734542,-18671.9722178199,-997884.354701202,-7356946.71720492,-666533.961560997,2.39988006476647
2023-08-18 13:06:53,-36499.2197220484,-40063246.4252594,-183058.397395796,-487994.032252708,-9188.65064288854,-430645.891073898,-36097597.2741999,-78649.5365708774,1.76022175485664
2023-08-18 13:05:32,-71186.8353495959,-34263790.9917521,-1921495.13538843,-490566.419417657,-8265.75849619985,-410178.056009899,-59669721.0175245,-37015.6496986979,2.22294806336809
2023-08-18 13:04:09,-61925.9710894227,-55287229.588239,-3108438.31930318,-487413.586391251,-6775.4945928318,-615121.036917739,-40330958.9111317,-188797.912198186,2.64289279638857
2023-08-18 13:02:43,-41024.0350475999,-81889705.7218399,-358626.164452027,-480098.159929616,-14478.1875333331,-420195.55688576,-4048555.45682911,-602133.338839164,2.25435267483707
2023-08-18 13:01:21,-16691.9085735849,-52047792.0368096,-215970.789813686,-485304.867129933,-12734.275383941,-429508.150753863,-6112400.84520542,-143230.594245782,1.66326245625027
2023-08-18 13:00:02,-70926.5311746704,-21329257.1057411,-222999.786364974,-458318.662291484,-10385.3967419889,-405425.555106971,-21993808.9510497,-379958.327945741,2.05506192552539
2023-08-18 12:58:39,-48213.1688481685,-46481583.9153441,-610434.568721566,-482913.418123819,-12096.5193923077,-417630.01994581,-18232652.7955821,-183150.542151505,2.02003231755552
