time,wind_factor,lw_factor,coef_mix_hyp,inflow_factor,Kw,outflow_factor,Fsed_oxy,Ksed_oxy,Kdom_minerl,Rdom_minerl,Fsed_nit,Ksed_nit,Knitrif,Fsed_amm,Fsed_frp,Fsed_rsi,pd.R_growth,pd.R_growth.1,pd.R_growth.2,Fsed_dic,Rnitrif,Kdenit,Ksed_frp,Kpom_hydrol,pd.R_resp,pd.R_resp.1,pd.R_resp.2,pd.R_nuptake,pd.R_nuptake.1,pd.R_nuptake.2,pd.R_puptake,pd.R_puptake.1,pd.R_puptake.2,NRMSE
2023-09-15 16:22:23,1.05790027151816,0.682998364372179,0.449538977518678,1.52272136220708,0.932869830057491,1.59789784089662,-166.943228733726,61.3138209749013,36.5554124275222,0.0150242055011913,-11.3177526313812,16.4915662938729,128.526871785522,26.1311401007697,0.31706205625087,28.0918049292639,4.57441266663372,1.59859519125894,2.82392852799967,226.057475421112,0.444906808529049,3.95723219895735,67.3409910034388,61.3904663231224,0.0927423892153893,0.108886838987004,0.111454248535361,0.0785408009818196,0.110948164643161,0.0228377777433023,0.0141275966608431,0.00435220027331728,0.00290569775600452,2.42980014550201
2023-09-15 16:19:16,0.937931634997949,1.21856441888958,0.241727748669684,0.465765462210402,1.91786674631294,1.32333280132152,-186.239096727222,80.9600783069618,75.9828113224357,0.0109733950989321,-8.88862486975268,15.0049057924189,81.3446022346616,20.6858280035667,0.327974412450567,6.59149232022464,2.63859136875719,1.25546353775077,3.75121622412465,247.409838810563,0.557979930494912,1.17719247951172,296.65019501932,96.8366047767922,0.0828739439505339,0.0615213273051195,0.14337852606806,0.0367426326172426,0.0321302494382486,0.109630861240812,0.0143564787818771,0.00659804411955178,0.00503141197821591,2.03150421242376
2023-09-15 16:16:11,0.324568638764322,1.46399568971246,0.299716372210532,0.335482574254274,0.365924040621612,1.50854607303627,-185.39560767822,75.0976271890104,93.9731227951124,0.0123303989728913,-15.4902094435878,10.6586918728426,42.4100872203708,39.9976309966296,0.238377583562396,25.2624575863592,1.83356606829911,0.676524258079007,2.08378448705189,157.179833261762,0.293602470075712,2.17644946309738,162.656505694613,39.8637884929776,0.0935920587328729,0.057796371747274,0.0825654659415595,0.051527203547731,0.0805659141134098,0.0956107522243634,0.0112079784080386,0.00256213405861985,0.00445961594454478,2.17840928213088
2023-09-15 16:13:29,0.698465200439095,1.68014880162664,0.185183267854154,0.583192080631852,0.854405652143992,1.0196498040203,-232.664089989848,72.052671473939,75.5690354565158,0.0258599869068712,-9.44997854204848,13.4059707238339,58.393130980432,10.7164306486957,0.619600281002931,12.5183960865252,2.42710828188807,1.34234047987498,3.22056554510258,399.974428820424,0.302448272267357,2.87504683854058,83.1291066017002,47.4681348334998,0.0255655075467657,0.0512059658856597,0.0410297902533785,0.115197502262704,0.0995581448854879,0.106154102085344,0.0125288378964644,0.0014839562564576,0.00465048588374164,2.16368872135658
2023-09-15 16:10:36,1.62171696969308,1.03103799414821,0.678086154069752,1.03222280181944,0.0312260404764675,1.00677689570934,-150.187000414822,39.8312659980729,68.7094859210774,0.010672221233137,-6.51905303029343,7.97480614343658,90.4337483793497,14.1933324057609,0.286042654211633,21.1685157397762,2.93176564313471,0.685810341360047,4.23662814628333,157.901911414228,0.298365582921542,3.74953983421437,167.293001739308,36.1035278672352,0.0706599854053929,0.121647054960486,0.129576351653785,0.0326344708679244,0.0206210047923028,0.110505238804221,0.0114270104640629,0.00548548638823908,0.00147449361031875,2.03742811750816
2023-09-15 16:07:12,1.4734677540604,1.3659810542129,0.270521244186163,1.13877944345586,0.609445987718645,1.30999329928309,-168.605390265584,66.2662039836869,96.947267415002,0.0326999528193846,-15.5418136389926,11.0920321983285,80.0002040266991,39.1160557838157,0.626184629905038,5.67920007817447,1.43698290385306,1.03678986998275,2.94029736486264,188.620674447156,0.619629310281016,4.63302448620088,218.980648079887,38.4062833618373,0.123658677808009,0.0511894405803178,0.0814223733546678,0.0226619322959334,0.0848466615397483,0.0580451749913394,0.0116874442585744,0.00635297854755074,0.00585383881675545,2.21787163954551
2023-09-15 16:03:59,0.934009746834636,1.4642920512706,0.457181446459144,0.446520201815292,1.25500043897144,1.16220458043739,-242.09645873867,15.15100347111,41.7762776284665,0.024255454660207,-3.99644219614565,10.8207251299173,61.351396754384,33.5633875834756,0.685989123070613,16.0039716753177,3.16343087218702,1.59449289403856,2.13943359651603,265.120496996678,0.627759005618282,4.02657477976754,273.675192203373,65.5252934871241,0.136370949549368,0.033145115325693,0.0705108518074267,0.0986230351999402,0.0820682434782386,0.0897757948638871,0.0144928686896805,0.0013868616655888,0.00592084854345862,3214.86757915908
2023-09-15 16:01:03,1.0834996401798,0.495410545822233,0.304302452486008,1.06773702707142,1.05864689335693,0.585997954942286,-102.305120027158,58.3414936927147,66.3057588061318,0.0161660100799054,-15.1300243376754,13.2620023177005,129.818136058748,38.9570218417794,0.50626225664746,9.09257143763825,1.92332408502698,0.454197196941823,3.42128275861032,100.671071128454,0.616205401020125,1.59241248168983,68.8628378603607,22.6242204448208,0.131994146460155,0.058449555380363,0.119286692795344,0.0348479977291077,0.0426936909079552,0.0364266205159947,0.0102656747499481,0.00131300760375336,0.0028058787645679,2.22596270244351
2023-09-15 15:57:48,1.0865224148985,1.56295800834149,0.41755628766492,0.637859291397035,1.53796718475642,1.49519382867776,-182.552217792906,40.1055897097103,18.741785983555,0.0186702860295773,-3.56359451403841,5.43959004618227,122.384920697659,28.4070647545159,0.43987093155738,6.96003466509283,4.8482226235792,0.946761914575472,4.26632421473041,189.577455422841,0.664569488354027,2.88104987042025,179.914567945525,95.6836641579866,0.0722239784896374,0.110320812595543,0.09240655499883,0.0658465502489358,0.0359976042011753,0.0845135681675747,0.00406407511853613,0.00470720614951104,0.00333862085103057,1.99177325161031
2023-09-15 15:54:45,0.440598205616698,0.375083025125787,0.460463180057704,1.01976364115253,0.425791341413278,0.547925543831661,-88.0944123468362,82.7991589454003,91.4277428844944,0.0148680792199448,-12.3311696350574,10.3513126741163,101.15993687883,41.7424727249891,0.342003297503106,5.63500584745779,4.39740618530661,0.623652485720813,4.64259616644122,106.345195847098,0.783124656509608,3.80446075494401,267.053546039388,83.337039353326,0.0884466183122713,0.0368932287092321,0.0454533943126444,0.0923542904056609,0.0779044644458219,0.0827429459994659,0.0149675094222184,0.00562256275073625,0.0012321215499239,4.68414274061547
