time,wind_factor,lw_factor,coef_mix_hyp,inflow_factor,Kw,outflow_factor,Fsed_oxy,Ksed_oxy,Kdom_minerl,Rdom_minerl,Fsed_nit,Ksed_nit,Knitrif,Fsed_amm,Fsed_frp,Fsed_rsi,pd.R_growth,pd.R_growth.1,pd.R_growth.2,Fsed_dic,Rnitrif,Kdenit,Ksed_frp,Kpom_hydrol,pd.R_resp,pd.R_resp.1,pd.R_resp.2,pd.R_nuptake,pd.R_nuptake.1,pd.R_nuptake.2,pd.R_puptake,pd.R_puptake.1,pd.R_puptake.2,NRMSE
2023-09-12 18:13:55,1.58801871864125,1.52887452216819,0.127025803979486,0.78682600222528,1.06875342276879,1.28935319017619,-55.1609338726848,42.3175539588556,101.352281179279,0.00918344823978841,-9.59812104264274,14.1083558243699,53.5537157803774,36.985280206427,0.339976923377253,26.9475935376249,6.63795706965029,1.4559089823626,1.73692931975238,158.855419080239,0.498418414052576,4.3775612403173,286.073379879817,27.6607371317223,0.0664328856721986,0.0431694583252538,0.072985977947712,0.0622293309465051,0.0482026266499236,0.0311293595096096,0.0125976786453277,0.00340380221460946,0.0064216923571704,2.04628884580367
2023-09-12 18:12:30,1.32883732933551,0.667719939947128,0.458273643441498,0.639716290961951,1.1011407692614,1.05356680140831,-136.649147802964,22.6450413255952,94.6527932882309,0.0145774317875504,-4.58533293595537,9.72567247785628,120.23648557812,10.3352908110246,0.660267360880971,29.5443602842838,5.04176679644734,1.01121728797443,2.32894395142794,155.512300611008,0.818954569660127,2.23332074177451,178.5610425286,59.2557130856439,0.0648402612193022,0.0825371479650494,0.0937997246955987,0.0720916003031656,0.042585595787257,0.0857125841756552,0.00401987262661569,0.00348479879900347,0.00344114915959071,1.76277547168473
2023-09-12 18:11:10,1.45994815719314,1.02734080459923,0.337486418895423,0.501175865996629,1.08905782722635,1.44925228032283,-71.1132930661552,52.4690329190344,84.6546428957954,0.0323249859074131,-6.59609560389072,8.67841703724116,94.7921575196087,11.9473091242835,0.700958430650644,10.7746328819431,2.481161982283,0.570014792401344,2.04538165549748,422.584164552391,0.517441982841119,3.18954884265549,118.086953561753,63.6200529227033,0.105183352965862,0.0871460156827234,0.115673226573247,0.073410097116977,0.0227626240523532,0.0349407008258626,0.0113488870291952,0.00642519659405574,0.0026733687473461,2.11184846467467
2023-09-12 18:09:49,1.12966662608087,0.799647683354095,0.627152549780905,0.912626132648438,0.0323287535109557,0.829214111948386,-109.579883844126,83.7554591707885,83.7136338176206,0.0284248672116548,-9.35000994762406,16.7209291537292,34.5891233421862,30.0463212872855,0.744399626436643,30.1576952383853,4.1752128329128,0.780894091539085,3.4065432178136,162.186086236034,0.642990903044119,5.0850939554628,248.81114942953,78.7256396161392,0.0986646471035201,0.061566682554083,0.0661004099133425,0.0942349843017906,0.112068406204045,0.107055649824813,0.00370196864451282,0.00517360497427639,0.00315896797293797,2.45084454945049
2023-09-12 18:08:22,0.84559866390191,1.5796259034425,0.242342731244862,1.10581703173034,1.47460376279429,0.765439050178975,-134.359417639207,18.6521453061141,65.8866649428383,0.011079614113085,-4.64928668178618,5.72454180102795,93.0611592009664,50.5509168757126,0.441924299616367,14.3935518697836,3.59361286554486,0.380952216312289,3.54910289417021,92.4144284799695,0.769941697176546,3.25149095146917,187.88528306596,21.7512783659622,0.110504449363332,0.0846193756433204,0.102573488735361,0.0861960649641231,0.0567779923460835,0.049037173256208,0.00682014055866748,0.00374588069678284,0.00252331598393619,2.10798449400117
2023-09-12 18:06:56,1.15970689737424,0.766168573376387,0.325693469712138,0.992283926811069,1.48160183201078,1.22983873146586,-127.470914872829,50.5857986048795,80.7027253741398,0.0137339269528165,-10.7941244221292,6.84587248042226,132.031633581966,43.4420242714696,0.467444684572518,7.44598659417405,2.11037949205935,1.46186974435113,3.24320572782308,339.81558047235,0.741183503041975,4.2918384663295,336.089641274884,78.2774902191013,0.0389867777929176,0.118732901728014,0.103819904541969,0.0605505449390039,0.0893839547934383,0.0541284100561619,0.00448679027482867,0.00655105454166345,0.00332520423128474,2.0631708693904
2023-09-12 18:05:33,1.09746091679893,1.11460208371282,0.390557429857552,0.724704563307598,1.18729209781803,0.453429117193446,-152.65489292331,40.6578134838492,66.9594086352736,0.0235335232712328,-4.20251687448472,16.6605113604851,122.944468968362,11.7109986031428,0.478238638979383,28.4215535120107,2.52037072759122,0.609439213201404,3.00392826204188,297.531580610666,0.361909687425941,4.13005276015028,132.548868626356,74.7478252155706,0.0546585733375978,0.129277829915052,0.0769682689614128,0.111221527218632,0.0904851231632754,0.107914001282677,0.0101343671464361,0.00331299608011264,0.0027683762015624,1.81117188241755
2023-09-12 18:04:09,1.26054588663392,1.11852920977399,0.124293087739497,0.592847725003958,1.73081026014872,1.15292759556323,-242.281040463131,41.5004421253502,55.6167862194031,0.0166334494524077,-7.76915626516566,6.98180369753391,132.544812623411,41.8342663161457,0.152067444473505,12.8980669358745,6.63407758176327,0.562638200512156,2.10607577849217,153.520079003647,0.629668952641077,3.54878829001486,251.051608752459,86.8508800249547,0.115884068799438,0.0856295957250986,0.028715043740347,0.0274527542609721,0.0339712890224531,0.0475982126614079,0.00815081170442887,0.00648251046079863,0.0028557232107874,2.22833485909887
2023-09-12 18:02:47,1.56223600432277,1.67901061903685,0.243970819711685,1.41663350607269,0.536305282150861,0.690067087626085,-52.9412521258928,42.3833249537274,18.0226380749792,0.0180319616356865,-15.2589641069062,3.36354477750137,52.6497507952154,10.5904661449604,0.251211176021025,26.0250598495826,6.3519855581224,0.932081625750288,2.69840661864728,258.69914755458,0.698851463664323,4.30817113900557,78.0713424272835,68.834123195149,0.0594943453888409,0.05369484159844,0.0555620972069446,0.0676828420435876,0.115243821662007,0.0962105316905111,0.00503410305493511,0.00185532456531655,0.00387536242239643,2.57530314880023
2023-09-12 18:01:22,1.48039522194304,1.44022033317015,0.179378383345902,0.504968075361103,0.338965299471002,0.916244428353384,-110.462239949964,53.613734326791,39.1605166544393,0.0274870316648409,-8.36624062946066,6.70421640295535,110.83960306868,45.5203896886669,0.540137321222574,19.0437152031809,2.56644638031721,0.841049578459933,2.1236910562031,237.481194071006,0.550213421066292,4.83110448368825,176.119766198099,67.5742794703692,0.102143091411563,0.0823255104364362,0.0868064399890136,0.104162474969774,0.0420729558268562,0.113249573631957,0.00324270906471647,0.00645300397940911,0.0041549825775018,3214.83097660944
2023-09-12 18:00:12,1.56280244276859,1.05010385923088,0.627995387011022,0.745292912423611,0.532815953441896,1.12587802805938,-226.511099268682,28.8294124789536,48.2336854683235,0.030664609211497,-15.6971459756605,12.3929094173945,40.6083728410304,30.510138113983,0.246033361600712,14.0773981433921,1.7697048926726,1.07105295906775,3.6495303390082,171.040383330546,0.500632292893715,5.09883862221614,287.843273812905,90.0783089669421,0.111361673900625,0.123256154735573,0.123350471445825,0.112152839115635,0.0774720381718129,0.0485447963691464,0.00678529232223518,0.00584383741261438,0.00522866754447296,1.90135502092411
